,Product_name,Prices,Description,Reviews
707,"OnePlus Nord CE6 Lite (Hyper Black, 256 GB)","₹33,710",8 GB RAM | 256 GB ROM | Expandable Upto 128 GB17.07 cm (6.72 inch) Full HD+ Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryQualcomm Snapdragon 7s Gen 4 Processorone year of handset six month of accessories,4.2
708,"OnePlus Nord CE6 Lite (Vivid Mint, 256 GB)","₹34,462",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB17.07 cm (6.72 inch) Full HD+ Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryQualcomm Snapdragon 7s Gen 4 Processorone year of handset six month of accessories,4.2
709,"POCO X8 Pro (Black, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 8MP | 20MP Front Camera6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology BatteryDimensity 8500-Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
710,"OnePlus Nord CE6 (Pitch Black, 128 GB)","₹34,970",8 GB RAM | 128 GB ROM | Expandable Upto 128 GB17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera | 2MP Front Camera8000 mAh BatteryQualcomm® Snapdragon™ 7s Gen 4 Processorone year of handset six month of accessories,4.5
711,"OnePlus Nord CE6 (Fresh Blue, 128 GB)","₹34,916",8 GB RAM | 128 GB ROM | Expandable Upto 128 GB17.22 cm (6.78 inch) Full HD+ Display50MP Rear Camera | 2MP Front Camera8000 mAh BatteryQualcomm® Snapdragon™ 7s Gen 4 Processorone year of handset six month of accessories,4.5
712,"POCO X8 Pro (Green, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ AMOLED Display50MP + 8MP | 20MP Front Camera6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology BatteryDimensity 8500-Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
713,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,4.3
714,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
715,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,4.3
716,"OPPO K13 Turbo Pro 5G (Midnight Maverick, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
717,"MOTOROLA Edge 70 Fusion (Pantone COUNTRY AIR, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,4.4
718,"OPPO K13 Turbo Pro 5G (Midnight Maverick, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
719,"OPPO K13 Turbo Pro 5G (Purple Phantom, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
720,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
721,"realme 15 Pro 5G (Flowing Silver, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 50MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
722,"MOTOROLA Edge 70 Fusion (Pantone BLUE SURF, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Super HD Display50MP + 13MP | 32MP Front Camera7000 mAh BatterySnapdragon 7s Gen 4 Processor1 Year on Handset and 6 Months on Accessories,4.4
723,"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
724,"realme P4 Power 5G (TransBlue, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
725,"realme 15 Pro 5G (Velvet Green, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 50MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
726,"OPPO K13 Turbo Pro 5G (Silver Knight, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera7000 mAh Battery8s Gen 4 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
727,"Samsung Galaxy A36 5G (Awesome White, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
728,"realme 15 Pro 5G (Silk Purple, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 50MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
729,"realme P4 Power 5G (TransOrange, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
730,"realme P4 Power 5G (TransSilver, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
731,"realme P4 Power 5G (TransSilver, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
732,"realme 15 Pro 5G (Velvet Green, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 50MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
733,"realme GT 7T (IceSense Blue, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.4
734,"realme 15 Pro 5G (Flowing Silver, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 50MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
735,"IQOO Z11x 5G (Prismatic Green, 256 GB)","₹30,288",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera7200 mAh Battery12 Months Brand Warranty,4.4
736,"realme P3 Ultra 5G (Glowing Lunar White, 256 GB)","₹31,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
737,"realme 16T 5G (Starlight Red, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
738,"Infinix GT 30 Pro 5G+ (Dark Flare, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display108MP + 8MP | 13MP Front Camera5500 mAh BatteryDimensity 8350 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,4.3
739,"Infinix GT 30 Pro 5G+ (Blade White, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display108MP + 8MP | 13MP Front Camera5500 mAh BatteryDimensity 8350 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,4.3
740,"realme P4 Pro 5G (Birch Wood, 256 GB)","₹30,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 8MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Mobile Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
741,"realme 16T 5G (Aurora Green, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
742,"Samsung Galaxy M56 5G (Light Green, 256 GB)","₹33,990",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera5000 mAh BatteryOCTACORE Processorone-year warranty covering the device itself,4.4
743,"realme P3 Ultra 5G (Neptune Blue, 256 GB)","₹31,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
744,"IQOO Z11x 5G (Prismatic Green, 256 GB)","₹30,288",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera7200 mAh Battery12 Months Brand Warranty,4.4
745,"realme P3 Ultra 5G (Glowing Lunar White, 256 GB)","₹31,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
746,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
747,"realme 16T 5G (Starlight Red, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
748,"realme GT 7T (IceSense Blue, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.4
749,"realme 16T 5G (Aurora Green, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
750,"realme P4 Pro 5G (Birch Wood, 256 GB)","₹30,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 8MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Mobile Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
751,"realme GT 7T (Racing Yellow, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.3
752,"Samsung Galaxy M56 5G (Light Green, 256 GB)","₹33,990",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera5000 mAh BatteryOCTACORE Processorone-year warranty covering the device itself,4.4
753,"realme P3 Ultra 5G (Neptune Blue, 256 GB)","₹31,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
754,"realme P3 Ultra 5G (Orion Red, 256 GB)","₹31,999",12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.5
755,"Samsung Galaxy A36 5G (Awesome Black, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 12MP Front Camera5000 mAh BatteryQualcomm Snapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
756,"vivo T5 Pro 5G (Glacier Blue, 128 GB)","₹32,999",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Full HD+ AMOLED Display50MP + 2MP | 32MP Front Camera9020 mAh BatterySnapdragon 7s Gen 4 Processor1 Year Warranty,4.5
757,"vivo T5 Pro 5G (Cosmic Black, 128 GB)","₹32,999",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Full HD+ AMOLED Display50MP + 2MP | 32MP Front Camera9020 mAh BatterySnapdragon 7s Gen 4 Processor1 Year Warranty,4.5
758,"realme GT 7T (IceSense Blue, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.3
759,"realme GT 7T (IceSense Black, 256 GB)","₹32,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.3
760,"Infinix NOTE 60 Pro (Tactical ED(Mocha Brown), 128 GB)","₹33,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP | 13MP Front Camera6500 mAh BatterySnapdragon 7s Gen 4 Processor1 year for Handset 6 months for Accessories,4.3
761,"Infinix NOTE 60 Pro (Solar Orange, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP | 13MP Front Camera6500 mAh BatterySnapdragon 7s Gen 4 Processor1 year for Handset 6 months for Accessories,4.3
762,"realme GT 7T (IceSense Black, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.4
763,"Infinix NOTE 60 Pro (Deep Ocean Blue, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP | 13MP Front Camera6500 mAh BatterySnapdragon 7s Gen 4 Processor1 year for Handset 6 months for Accessories,4.3
764,"realme 16T 5G (Starlight Black, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
765,"OPPO F33 5G (Pearl White, 128 GB)","₹31,999",6 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 16MP Front Camera7000 mAh lithium-ion polymer BatteryDimensity 6360 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
766,"OPPO F33 5G (Forest Green, 128 GB)","₹31,999",6 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 16MP Front Camera7000 mAh lithium-ion polymer BatteryDimensity 6360 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
767,"realme GT 7T (Racing Yellow, 256 GB)","₹33,999",12 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,4.4
768,"REDMI Note 14 Pro+ 5G (Titan Black, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
769,"REDMI Note 14 Pro+ 5G (Spectre Blue, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
770,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
771,"realme 16 5G (Air Black, 128 GB)","₹33,999",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryDimensity 6400 Turbo Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4
772,"OPPO F33 5G (Pearl White, 128 GB)","₹34,999",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 16MP Front Camera7000 mAh lithium-ion polymer BatteryDimensity 6360 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
773,"OPPO F33 5G (Forest Green, 128 GB)","₹34,999",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 16MP Front Camera7000 mAh lithium-ion polymer BatteryDimensity 6360 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
774,"REDMI Note-14 Pro+ 5G (Phantom Purple, 256 GB)","₹31,998",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
775,"Tecno Pova Curve 2 5G (Storm Titanium, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 2MP | 13MP Front Camera8000 mAh Lithium Polymer Battery1 Year Manufacturer Warranty for Phone,4.1
776,"realme 15 5G (Flowing Silver, 256 GB)","₹31,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 8MP | 50MP Front Camera7000 mAh BatteryMediatek Dimensity 7300+ 5G Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
777,"vivo Y51 Pro 5G (Crimson Red, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM17.14 cm (6.75 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera7200 mAh Li-ion Battery1 Year Warranty for Device and 6 Months Warranty for Accessories,4.3
778,"OPPO F33 Pro 5G (Starry Blue, 256 GB)","₹40,499",8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ AMOLED Display50MP + 2MP | 50MP Front Camera7000 mAh lithium-ion polymer BatteryDimensity 6360 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
779,"OPPO Reno13 5G (Blue, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display50MP + 8MP + 2MP | 50MP Front Camera5600 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
780,"OPPO F27 Pro+ (Dusk Pink, 128 GB)","₹32,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
781,"REDMI Note-14 Pro+ 5G (Titan Black, 256 GB)","₹33,940",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
782,"REDMI Note 15 Pro 5G (Silver Ash, 128 GB)","₹30,486",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display200MP Rear Camera6580 mAh Battery12 Months Brand Warranty,4.2
783,"REDMI Note 15 Pro 5G (Carbon Black, 128 GB)","₹31,011",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display200MP Rear Camera6580 mAh Battery12 Months Brand Warranty,4.2
784,"REDMI Note-14 Pro+ 5G (Spectre Blue, 256 GB)","₹30,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
785,"OPPO F27 Pro+ (Dusk Pink, 256 GB)","₹34,991",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
786,"realme 16T 5G (Aurora Green, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
787,"OPPO Reno13 5G (Ivory White, 256 GB)","₹43,999",8 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Display50MP + 8MP + 2MP | 50MP Front Camera5600 mAh BatteryDimensity 8350 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
788,"OPPO RENO 13 5G (White / Ivory White, 128 GB)","₹34,349",8 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display50MP Rear Camera5600 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.3
789,"OPPO F29 PRO 5G (Marble White, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
790,"OnePlus Nord CE5 5G (Black Infinity, 128 GB)","₹34,990",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7100 mAh Battery1 Year Warranty,4.5
791,"vivo Y400 5G (Dynamic Green, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP + 2MP | 32MP Front Camera6000 mAh Battery4 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
792,"realme 16T 5G (Starlight Red, 256 GB)","₹34,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
793,"OPPO Reno11 5G (Rock Grey, 128 GB)","₹38,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
794,"Tecno Pova 8 5G (16 Bit White, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.17 cm (6.76 inch) Full HD+ Display50MP Rear Camera | 13MP Front Camera8000 mAh Lithium Polymer BatteryDimensity 7100 Processor1 Year Manufacturer Warranty for Phone,4.3
795,"Tecno Pova 8 5G (Terminal Green, 128 GB)","₹31,999",8 GB RAM | 128 GB ROM17.17 cm (6.76 inch) Full HD+ Display50MP Rear Camera | 13MP Front Camera8000 mAh Lithium Polymer BatteryDimensity 7100 Processor1 Year Manufacturer Warranty for Phone,4.3
796,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
